product_name,unit,final_price,marked_price,product_url,scrape_timestamp,run_id
Gà muối Ngọc Thơm 500g,Gói,99900.0,146400.0,https://winmart.vn/products/ga-muoi-ngoc-thom-500g--s10005986?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Bánh Sandwich nhỏ Bảo Ngọc gói 275g,Gói,13900.0,20000.0,https://winmart.vn/products/bao-ngoc-sandwich-275g--s10055997?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Xúc xích phô mai LC Food 200g,Gói,45900.0,60000.0,https://winmart.vn/products/lc-food-xuc-xich-pho-mai-200g--s10183841?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Bánh trứng tươi sợi thịt gà Fasty túi 6gói x 26g,Gói 6,31900.0,41500.0,https://winmart.vn/products/fasty-banh-trung-soi-thit-ga-156g--s10281159?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Bánh mì hoa cúc OTTO gói 300g,Gói,35900.0,45900.0,https://winmart.vn/products/otto-banh-mi-hoa-cuc-290g--s10182336?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Chà bông keo sạch Ponnie gói 100g,Gói,43100.0,53900.0,https://winmart.vn/products/ponnie-cha-bong-heo-sach-goi-100g--s10141688?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Kim chi cải thảo cắt lát Ông Kim's túi 100g,Gói,12100.0,14200.0,https://winmart.vn/products/bibigo-kim-chi-cai-thao-cat-lat-100g--s10005201?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Salami khô Ông già Ika tiêu đỏ 200g,Gói,87800.0,103100.0,https://winmart.vn/products/ong-gia-ika-salami-kho-tieu-do-200g--s10606615?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Lạp xưởng Mai Quế Lộ Vissan gói 500g,Gói,117500.0,119900.0,https://winmart.vn/products/vissan-lap-xuong-mai-que-lo-goi-500g--s10007402?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Lạp xưởng VISSAN Mai Quế Lộ gói 200g,Gói,48100.0,49200.0,https://winmart.vn/products/vissan-lap-xuong-mai-que-lo-goi-200g--s10007401?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Chân giò ủ muối Đức Việt gói 450g,Gói,88600.0,89500.0,https://winmart.vn/products/duc-viet-chan-gio-u-muoi-goi-450g--s10005538?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Bánh bông nhài Bảo Minh gói 180g,Gói,33900.0,,https://winmart.vn/products/bao-minh-banh-bong-nhai-vi-cam-goi-180g--s10005016?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Xúc xích Ông già Ika Klobasa mini gói 250g,Gói,79500.0,,https://winmart.vn/products/ong-gia-ika-xuc-xich-klobasa-mini-250g--s10005505?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Xúc xích Klobasa Ông Già Ika gói 500g,Gói,142600.0,,https://winmart.vn/products/ong-gia-ika-xuc-xich-klobasa-goi-500g--s10005507?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Xúc xích Đức Việt nướng gói 500g,Gói,93500.0,,https://winmart.vn/products/duc-viet-xuc-xich-nuong-goi-500g--s10005512?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Xúc xích hong khói (50g) Đức Việt gói 500g,Gói,97900.0,,https://winmart.vn/products/duc-viet-x.xich-hong-khoi-goi-450g-45g--s10005514?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Xúc xích Vườn Bia Đức Việt gói 500g,Gói,107200.0,,https://winmart.vn/products/duc-viet-xuc-xich-vuon-bia-goi-450g--s10005516?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Xúc Đức Việt chua mặn ngọt Beclin,Gói,115000.0,,https://winmart.vn/products/duc-viet-xuc-xich-beclin-500g--s10005520?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Xúc xích tỏi Đức Việt gói 200g,Gói,38400.0,,https://winmart.vn/products/duc-viet-xuc-xich-toi-goi-200g--s10005524?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Chân giò hun khói Ông Già Ika gói 400g,Gói,131800.0,,https://winmart.vn/products/ong-gia-ika-chan-gio-hun-khoi-goi-400g--s10005527?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Bắp bò Ông già Ika hun khói gói 200g,Gói,122700.0,,https://winmart.vn/products/ong-gia-ika-bap-bo-hun-khoi-goi-200g--s10005533?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Ba chỉ hun khói Ông Già Ika gói 300g,Gói,112000.0,,https://winmart.vn/products/ong-gia-ika-ba-chi-hun-khoi-goi-300g--s10005530?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Gà hun khói Ông Già Ika gói 450g,Gói,157100.0,,https://winmart.vn/products/ong-gia-ika-ga-hun-khoi-goi-450g--s10005534?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Chân giò xông khói rút xương Đức Việt 300g,Gói,99000.0,,https://winmart.vn/products/duc-viet-chan-gio-x.khoi-rut-xuong-300g--s10005539?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Dọi quế hong khói Đức Việt gói 200g,Gói,38000.0,,https://winmart.vn/products/duc-viet-doi-que-hong-khoi-goi-200g--s10005548?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Xúc xích Đức Việt Hotdog gói 500g,Gói,59000.0,,https://winmart.vn/products/duc-viet-xuc-xich-hotdog-goi-500g--s10005588?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Ba rọi nạc xông khói Le Gourmet gói 200g,Gói,82200.0,,https://winmart.vn/products/le-gourmet-ba-roi-nac-xong-khoi-goi-200g--s10005599?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Dăm bông vai Angst-Trường Vinh gói 200g,Gói,58500.0,,https://winmart.vn/products/angst-truong-vinh-dam-bong-vai-goi-200g--s10005623?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Ba rọi xông khói Việt Nam Angst-Trường Vinh gói 500g,Gói,159000.0,,https://winmart.vn/products/angst-truong-vinh-ba-roi-xong-khoi-500g--s10005621?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Ba rọi xông khói Angst-Trường Vinh gói 200g,Gói,64000.0,,https://winmart.vn/products/angst-truong-vinh-ba-roi-xong-khoi-200g--s10005620?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Xúc xích Mỹ Đức Việt gói 500g,Gói,59000.0,,https://winmart.vn/products/duc-viet-xuc-xich-my-goi-500g--s10005609?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Jambong vai xông khói Angst Trường Vinh,Gói,63000.0,,https://winmart.vn/products/angst-truong-vinh-jambong-vai-x.khoi200g--s10005626?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Dăm bông đùi Angst-Trường Vinh gói 200g,Gói,53000.0,,https://winmart.vn/products/angst-truong-vinh-dam-bong-dui-goi-200g--s10005625?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Thăn lưng xông khói Angst-Trường Vinh gói 200g,Gói,69000.0,,https://winmart.vn/products/angst-truong-vinh-than-lung-x.khoi-200g--s10005628?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Xúc xích tỏi Angst Trường Vinh xông khói 200g,Gói,55000.0,,https://winmart.vn/products/angst-truong-vinh-x.xich-toi-x.khoi-200g--s10005633?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Xúc xích Hotdog Đức Việt gói 200g,Gói,22600.0,,https://winmart.vn/products/duc-viet-xuc-xich-hotdog-goi-200g--s10005635?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Salami khô Ông già Ika gói 100g,Gói,49300.0,,https://winmart.vn/products/ong-gia-ika-salami-kho-goi-100g--s10005643?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Xúc xích Klobasa ông già Ika 500g,Gói,151600.0,,https://winmart.vn/products/ong-gia-ika-xuc-xich-klobasa-praha-500g--s10005645?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Xúc xích heo Vissan gòi 90g,Gói,10800.0,,https://winmart.vn/products/vissan-xuc-xich-heo-goi-90g--s10005653?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Xúc xích bò Vissan gói 90g,Gói,10800.0,,https://winmart.vn/products/vissan-xuc-xich-bo-goi-90g--s10005654?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Lạp xưởng Vissan 3 bông mai gói 500g,Gói,103300.0,,https://winmart.vn/products/vissan-lap-xuong-3-bong-mai-goi-500g--s10005949?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Chân giò heo muối Ngọc Thơm 300g,Gói,96300.0,,https://winmart.vn/products/chan-gio-heo-muoi-ngoc-thom-300g--s10005984?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Tai heo muối Ngọc Thơm 200g,Gói,72800.0,,https://winmart.vn/products/ngoc-thom-tai-heo-muoi-goi-200g--s10005987?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Kim chi cải thảo cây ÔNG KIM'S gói 1kg,Gói,96700.0,,https://winmart.vn/products/bibigo-kim-chi-cai-thao-cay-goi-1kg--s10006083?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Kim chi cải thảo cắt lát Ông Kim's hộp 500g,Hộp,48600.0,,https://winmart.vn/products/bibigo-kim-chi-cai-thao-cat-lat-500g--s10006081?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Bánh bao nhân gà quay Phú Mỹ Bakery 300g,Gói,36900.0,,https://winmart.vn/products/phu-my-bakery-banh-bao-nhan-ga-quay-300g--s10007199?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Bánh bao chay sữa dừa Phú Mỹ Bakery 200g,Gói,19500.0,,https://winmart.vn/products/phu-my-bakery-banh-bao-chay-sua-dua-200g--s10007187?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Bánh bao chay trắng Malai 40 chiếc 600g,Gói,38600.0,,https://winmart.vn/products/malai-banh-bao-chay-trang-40-chiec-600g--s10007204?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
Bánh bao chay bơ sữa Phú Mỹ Bakery 270g,Gói,31900.0,,https://winmart.vn/products/phu-my-bakery-banh-bao-chay-bo-sua-270g--s10007200?storeGroupCode=1998&storeCode=1535,"1/23/2026, 3:49:36 PM",54cf4096-aa16-48ad-92ef-a30db59a9106
